Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,30-35,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,35-40,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,40-45,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,45-50,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,50-55,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,55-60,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,60-65,,,,,,0.0,shopify,10,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,65-70,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,70-75,,,,,,0.0,shopify,9,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,75-80,,,,,,0.0,shopify,10,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,80-85,,,,,,0.0,shopify,10,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,35-40,,,85-90,,,,,,0.0,shopify,10,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,30-35,,,,,,0.0,shopify,1,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,35-40,,,,,,0.0,shopify,1,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,40-45,,,,,,0.0,shopify,1,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,45-50,,,,,,0.0,shopify,1,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,50-55,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,55-60,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,60-65,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,65-70,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,70-75,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,75-80,,,,,,0.0,shopify,1,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,80-85,,,,,,0.0,shopify,1,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy-1,,,,,,,,,40-45,,,85-90,,,,,,0.0,shopify,1,continue,manual,3900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,Handcrafted Steel Floor Hatch,"<p>Custom Steel Floor Hatches – Tailored to Your Needs  </p>
<p>Our steel floor hatches are fully customizable to ensure a perfect fit and seamless integration into your space. Personalize your hatch with the following options:  </p>
<p>- Precise Dimensions: Designed to match your exact opening size.  <br>- Hinge Placement: Choose hinges on the short or long side.  <br>- Flush or Lip Design: Select a flush finish or a 2-inch lip to cover the surrounding surface.  <br>- Custom Color: Pick a color that complements your style.  <br>- Weight &amp; Thickness: Specify estimated weight and thickness for tiling or additional coverings.  <br>- Optional Border: Add an overall border and define the required depth.  </p>
<p>Crafted for durability, functionality, and style, our hatches are ideal for any residential, commercial, or industrial application.</p>
<p><span style=""font-size: 0.875rem;"">HOW TO PLACE THE ORDER:</span></p>
<ol>
<li><span>Round up your opening dimensions to the nearest odd numbers and pick them from size options in the listing ( that is only for fair pricing and making payment )</span></li>
<li>
<span>Provide your exact specs by filling </span>personalization slot</li>
<li>Place an order</li>
</ol>
<p><span>HOW TO PICK THE COLOR:<br>- You can pick any color from any collection by following this link: neokem.eu/en/color-charts.<br><br>ETA ( FLOOR HATCHES )<br>- Making shop drawing: 3-5 days<br>- Fabrication: 3 weeks<br>- Shipping: 5-10 days<br></span></p>",FerrumDecorStudio,Home & Garden,hardware,"Custom Ventilated Steel Floor Hatch, Customized Ventilated Floor Access Hatch, Personalized Ventilated Floor Hatch in Steel, Sample Product, Specialized Steel Floor Vent Hatch, Steel Access Panel for Floors, Steel Floor Hatch",true,Openning width (INCH),25-30,,Openning length (INCH),30-35,,,,,,0.0,shopify,10,continue,manual,1940.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/sfasfsdfa.jpg?v=1770388184,1,"",false,Bespoke Floor Hatch with Electric lifting system - Ferrum decor studio,,,kg,,,active
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,35-40,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dgfdgxfdg.jpg?v=1770388184,2,"",,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,40-45,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/sdfbxdfsbgxdv.jpg?v=1770388184,3,"",,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,45-50,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/sdgvxsdgbxs.jpg?v=1770388184,4,"",,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,50-55,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/sdvsds.jpg?v=1770388184,5,"",,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,55-60,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,60-65,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,65-70,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,70-75,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,75-80,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,80-85,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,25-30,,,85-90,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,30-35,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,35-40,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,40-45,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,45-50,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,50-55,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,55-60,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,60-65,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,65-70,,,,,,0.0,shopify,10,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,70-75,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,75-80,,,,,,0.0,shopify,10,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,80-85,,,,,,0.0,shopify,10,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,30-35,,,85-90,,,,,,0.0,shopify,10,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,30-35,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,35-40,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,40-45,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,45-50,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,50-55,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,55-60,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,60-65,,,,,,0.0,shopify,10,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,65-70,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,70-75,,,,,,0.0,shopify,10,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,75-80,,,,,,0.0,shopify,10,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,80-85,,,,,,0.0,shopify,10,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,35-40,,,85-90,,,,,,0.0,shopify,10,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,30-35,,,,,,0.0,shopify,1,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,35-40,,,,,,0.0,shopify,1,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,40-45,,,,,,0.0,shopify,1,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,45-50,,,,,,0.0,shopify,1,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,50-55,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,55-60,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,60-65,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,65-70,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,70-75,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,75-80,,,,,,0.0,shopify,1,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,80-85,,,,,,0.0,shopify,1,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-made-to-order-steel-floor-access-door-custom-fit-for-any-application-copy,,,,,,,,,40-45,,,85-90,,,,,,0.0,shopify,1,continue,manual,3900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
handcrafted-steel-floor-hatch-copy,Handcrafted Steel Floor Hatch (Copy),"",FerrumDecorStudio,,"",Sample Product,false,Title,Default Title,,,,,,,,,50000.0,shopify,20,continue,manual,1.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/1.png?v=1770388077,1,"",false,,,,kg,,1.00,draft
bespoke-steel-floor-hatch-made-to-measure,Handmade Steel Floor Hatch,"<p>Custom Steel Floor Hatches – Tailored to Your Needs  </p>
<p>Our steel floor hatches are fully customizable to ensure a perfect fit and seamless integration into your space. Personalize your hatch with the following options:  </p>
<p>- Precise Dimensions: Designed to match your exact opening size.  <br>- Hinge Placement: Choose hinges on the short or long side.  <br>- Flush or Lip Design: Select a flush finish or a 2-inch lip to cover the surrounding surface.  <br>- Custom Color: Pick a color that complements your style.  <br>- Weight &amp; Thickness: Specify estimated weight and thickness for tiling or additional coverings.  <br>- Optional Border: Add an overall border and define the required depth.  </p>
<p>Crafted for durability, functionality, and style, our hatches are ideal for any residential, commercial, or industrial application.</p>
<p><span style=""font-size: 0.875rem;"">HOW TO PLACE THE ORDER:</span></p>
<ol>
<li><span>Round up your opening dimensions to the nearest odd numbers and pick them from size options in the listing ( that is only for fair pricing and making payment )</span></li>
<li>
<span>Provide your exact specs by filling </span>personalization slot</li>
<li>Place an order</li>
</ol>
<p><span>HOW TO PICK THE COLOR:<br>- You can pick any color from any collection by following this link: neokem.eu/en/color-charts.<br><br>ETA ( FLOOR HATCHES )<br>- Making shop drawing: 3-5 days<br>- Fabrication: 3 weeks<br>- Shipping: 5-10 days<br></span></p>",FerrumDecorStudio,Home & Garden,hardware,"Custom Ventilated Steel Floor Hatch, Customized Ventilated Floor Access Hatch, Personalized Ventilated Floor Hatch in Steel, Sample Product, Specialized Steel Floor Vent Hatch, Steel Access Panel for Floors, Steel Floor Hatch",true,Openning width (INCH),25-30,,Openning length (INCH),30-35,,,,,,0.0,shopify,10,continue,manual,1940.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/45f54db8e07fa7e5afabc8c198b8db2f_d6858625-eedd-476f-9ad6-7da589e49c86.jpg?v=1770388083,1,"",false,Handmade Steel Floor Hatch - Ferrum Decor Studio,,,kg,,,active
bespoke-steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,35-40,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/329fcde9493cb304c353f414dde81555.jpg?v=1770388083,2,"",,,,,kg,,,
bespoke-steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,40-45,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/34ec980a9bf23f5346307d528de8d22c.jpg?v=1770388083,3,"",,,,,kg,,,
bespoke-steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,45-50,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/118e66508168b478c7a381df2b87f179.jpg?v=1770388083,4,"",,,,,kg,,,
bespoke-steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,50-55,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/f50606932932ec58dee07f0f3dc85283.jpg?v=1770388084,5,"",,,,,kg,,,
bespoke-steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,55-60,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/df11d33d88aa94ff17d3cddceafb5a10.jpg?v=1770388083,6,"",,,,,kg,,,
bespoke-steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,60-65,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
bespoke-steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,65-70,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
